Dt1,Machine,7 Hour Count,Actual Tonnes1,Nominal Capacity1,Rolling Average,Rolling Average %
17 Sep 2015 01:00,RL1,4200,3875,1,3990,0.05
17 Sep 2015 02:00,RL1,4200,4121,2,3978.714286,0.052687075
17 Sep 2015 03:00,RL1,4200,3763,3,3950.571429,0.059387755
17 Sep 2015 04:00,RL1,4200,4076,4,3937.428571,0.062517007
17 Sep 2015 05:00,RL1,4200,3431,5,3856.428571,0.081802721
17 Sep 2015 06:00,RL1,4200,4115,6,3844.285714,0.084693878
17 Sep 2015 07:00,RL1,4200,4136,7,3931,0.064047619
17 Sep 2015 08:00,RL1,4200,3469,1,3873,0.077857143
17 Sep 2015 09:00,RL1,4200,4200,2,3884.285714,0.075170068
17 Sep 2015 10:00,RL1,4200,3689,3,3873.714286,0.077687075
17 Sep 2015 11:00,RL1,4200,4200,4,3891.428571,0.073469388
17 Sep 2015 12:00,RL1,4200,4001,5,3972.857143,0.054081633
17 Sep 2015 13:00,RL1,4200,3908,6,3943.285714,0.061122449
17 Sep 2015 14:00,RL1,4200,3985,7,3921.714286,0.066258503
17 Sep 2015 15:00,RL1,4200,4200,1,4026.142857,0.041394558
17 Sep 2015 16:00,RL1,4200,4192,2,4025,0.041666667
17 Sep 2015 17:00,RL1,4200,4200,3,4098,0.024285714
17 Sep 2015 18:00,RL1,4200,4072,4,4079.714286,0.028639456
17 Sep 2015 19:00,RL1,4200,4035,5,4084.571429,0.027482993
17 Sep 2015 20:00,RL1,4200,3627,6,4044.428571,0.037040816
17 Sep 2015 21:00,RL1,4200,4033,7,4051.285714,0.035408163
17 Sep 2015 22:00,RL1,4200,4140,1,4042.714286,0.03744898
17 Sep 2015 23:00,RL1,4200,3988,2,4013.571429,0.044387755
18 Sep 2015 00:00,RL1,4200,3894,3,3969.857143,0.054795918
18 Sep 2015 01:00,RL1,4200,3980,4,3956.714286,0.05792517
18 Sep 2015 02:00,RL1,4200,4200,5,3980.285714,0.052312925
18 Sep 2015 03:00,RL1,4200,4163,6,4056.857143,0.034081633
18 Sep 2015 04:00,RL1,4200,3618,7,3997.571429,0.048197279
18 Sep 2015 05:00,RL1,4200,4142,1,3997.857143,0.048129252
18 Sep 2015 06:00,RL1,4200,4133,2,4018.571429,0.043197279
18 Sep 2015 07:00,RL1,4200,4016,3,4036,0.039047619
18 Sep 2015 08:00,RL1,4200,3854,4,4018,0.043333333
18 Sep 2015 09:00,RL1,4200,4052,5,3996.857143,0.048367347
18 Sep 2015 10:00,RL1,4200,4180,6,3999.285714,0.047789116
18 Sep 2015 11:00,RL1,4200,4200,7,4082.428571,0.027993197
18 Sep 2015 12:00,RL1,4200,4200,1,4090.714286,0.026020408
18 Sep 2015 13:00,RL1,4200,3330,2,3976,0.053333333
18 Sep 2015 14:00,RL1,4200,4104,3,3988.571429,0.050340136
18 Sep 2015 15:00,RL1,4200,4067,4,4019,0.043095238
18 Sep 2015 16:00,RL1,4200,4077,5,4022.571429,0.042244898
18 Sep 2015 17:00,RL1,4200,4031,6,4001.285714,0.047312925
18 Sep 2015 18:00,RL1,4200,4197,7,4000.857143,0.047414966
18 Sep 2015 19:00,RL1,4200,4200,1,4000.857143,0.047414966
18 Sep 2015 20:00,RL1,4200,4028,2,4100.571429,0.023673469
18 Sep 2015 21:00,RL1,4200,3810,3,4058.571429,0.033673469
18 Sep 2015 22:00,RL1,4200,3685,4,4004,0.046666667
18 Sep 2015 23:00,RL1,4200,3397,5,3906.857143,0.069795918
19 Sep 2015 00:00,RL1,4200,4168,6,3926.428571,0.065136054
19 Sep 2015 01:00,RL1,4200,4068,7,3908,0.06952381
19 Sep 2015 02:00,RL1,4200,4200,1,3908,0.06952381
19 Sep 2015 03:00,RL1,4200,3901,2,3889.857143,0.073843537
19 Sep 2015 04:00,RL1,4200,4080,3,3928.428571,0.064659864
19 Sep 2015 05:00,RL1,4200,4142,4,3993.714286,0.049115646
19 Sep 2015 06:00,RL1,4200,4101,5,4094.285714,0.025170068
19 Sep 2015 07:00,RL1,4200,3575,6,4009.571429,0.045340136
19 Sep 2015 08:00,RL1,4200,3844,7,3977.571429,0.052959184
19 Sep 2015 09:00,RL1,4200,4200,1,3977.571429,0.052959184
19 Sep 2015 10:00,RL1,4200,4200,2,4020.285714,0.042789116
19 Sep 2015 11:00,RL1,4200,3733,3,3970.714286,0.054591837
19 Sep 2015 12:00,RL1,4200,3367,4,3860,0.080952381
19 Sep 2015 13:00,RL1,4200,4126,5,3863.571429,0.080102041
19 Sep 2015 14:00,RL1,4200,3900,6,3910,0.069047619
19 Sep 2015 15:00,RL1,4200,3955,7,3925.857143,0.065272109
19 Sep 2015 16:00,RL1,4200,4200,1,3925.857143,0.065272109
19 Sep 2015 17:00,RL1,4200,4200,2,3925.857143,0.065272109
19 Sep 2015 18:00,RL1,4200,4200,3,3992.571429,0.049387755
19 Sep 2015 19:00,RL1,4200,4200,4,4111.571429,0.021054422
19 Sep 2015 20:00,RL1,4200,4081,5,4105.142857,0.022585034
19 Sep 2015 21:00,RL1,4200,3826,6,4094.571429,0.025102041
19 Sep 2015 22:00,RL1,4200,4173,7,4125.714286,0.017687075
19 Sep 2015 23:00,RL1,4200,3594,1,4039.142857,0.03829932
20 Sep 2015 00:00,RL1,4200,3949,2,4003.285714,0.046836735
20 Sep 2015 01:00,RL1,4200,4126,3,3992.714286,0.049353741
20 Sep 2015 02:00,RL1,4200,3660,4,3915.571429,0.067721088
20 Sep 2015 03:00,RL1,4200,4089,5,3916.714286,0.06744898
20 Sep 2015 04:00,RL1,4200,4158,6,3964.142857,0.056156463
20 Sep 2015 05:00,RL1,4200,4200,7,3968,0.055238095
20 Sep 2015 06:00,RL1,4200,3735,1,3988.142857,0.050442177
20 Sep 2015 07:00,RL1,4200,3650,2,3945.428571,0.060612245
20 Sep 2015 08:00,RL1,4200,4013,3,3929.285714,0.064455782
20 Sep 2015 09:00,RL1,4200,4057,4,3986,0.050952381
20 Sep 2015 10:00,RL1,4200,4200,5,4001.857143,0.047176871
20 Sep 2015 11:00,RL1,4200,3835,6,3955.714286,0.058163265
20 Sep 2015 12:00,RL1,4200,3752,7,3891.714286,0.073401361
20 Sep 2015 13:00,RL1,4200,4005,1,3930.285714,0.064217687
20 Sep 2015 14:00,RL1,4200,3745,2,3943.857143,0.060986395
20 Sep 2015 15:00,RL1,4200,4200,3,3970.571429,0.05462585
20 Sep 2015 16:00,RL1,4200,4009,4,3963.714286,0.056258503
20 Sep 2015 17:00,RL1,4200,4019,5,3937.857143,0.062414966
20 Sep 2015 18:00,RL1,4200,3866,6,3942.285714,0.061360544
20 Sep 2015 19:00,RL1,4200,4072,7,3988,0.05047619
20 Sep 2015 20:00,RL1,4200,3678,1,3941.285714,0.061598639
20 Sep 2015 21:00,RL1,4200,4200,2,4006.285714,0.046122449
20 Sep 2015 22:00,RL1,4200,3815,3,3951.285714,0.059217687
20 Sep 2015 23:00,RL1,4200,3697,4,3906.714286,0.069829932
21 Sep 2015 00:00,RL1,4200,3668,5,3856.571429,0.081768707
21 Sep 2015 01:00,RL1,4200,3831,6,3851.571429,0.082959184
21 Sep 2015 02:00,RL1,4200,3586,7,3782.142857,0.099489796
21 Sep 2015 03:00,RL1,4200,3137,1,3704.857143,0.117891156
21 Sep 2015 04:00,RL1,4200,3049,2,3540.428571,0.157040816
21 Sep 2015 05:00,RL1,4200,3751,3,3531.285714,0.159217687
21 Sep 2015 06:00,RL1,4200,4200,4,3603.142857,0.142108844
21 Sep 2015 07:00,RL1,4200,3643,5,3599.571429,0.142959184
21 Sep 2015 08:00,RL1,4200,4164,6,3647.142857,0.131632653
21 Sep 2015 09:00,RL1,4200,3562,7,3643.714286,0.13244898
21 Sep 2015 10:00,RL1,4200,4028,1,3771,0.102142857
21 Sep 2015 11:00,RL1,4200,4200,2,3935.428571,0.062993197
21 Sep 2015 12:00,RL1,4200,4085,3,3983.142857,0.051632653
21 Sep 2015 13:00,RL1,4200,4171,4,3979,0.052619048
21 Sep 2015 14:00,RL1,4200,4200,5,4058.571429,0.033673469
21 Sep 2015 15:00,RL1,4200,3645,6,3984.428571,0.051326531
21 Sep 2015 16:00,RL1,4200,3459,7,3969.714286,0.054829932
21 Sep 2015 17:00,RL1,4200,3958,1,3959.714286,0.057210884
21 Sep 2015 18:00,RL1,4200,4142,2,3951.428571,0.059183673
21 Sep 2015 19:00,RL1,4200,4098,3,3953.285714,0.058741497
21 Sep 2015 20:00,RL1,4200,4160,4,3951.714286,0.059115646
21 Sep 2015 21:00,RL1,4200,4057,5,3931.285714,0.063979592
21 Sep 2015 22:00,RL1,4200,3380,6,3893.428571,0.072993197
21 Sep 2015 23:00,RL1,4200,4055,7,3978.571429,0.052721088
22 Sep 2015 00:00,RL1,4200,4200,1,4013.142857,0.044489796
22 Sep 2015 01:00,RL1,4200,3910,2,3980,0.052380952
22 Sep 2015 02:00,RL1,4200,3638,3,3914.285714,0.068027211
22 Sep 2015 03:00,RL1,4200,4200,4,3920,0.066666667
22 Sep 2015 04:00,RL1,4200,4200,5,3940.428571,0.061802721
22 Sep 2015 05:00,RL1,4200,4200,6,4057.571429,0.033911565
22 Sep 2015 06:00,RL1,4200,3417,7,3966.428571,0.055612245
22 Sep 2015 07:00,RL1,4200,4094,1,3951.285714,0.059217687
22 Sep 2015 08:00,RL1,4200,3910,2,3951.285714,0.059217687
22 Sep 2015 09:00,RL1,4200,4137,3,4022.571429,0.042244898
22 Sep 2015 10:00,RL1,4200,4159,4,4016.714286,0.043639456
22 Sep 2015 11:00,RL1,4200,4141,5,4008.285714,0.045646259
22 Sep 2015 12:00,RL1,4200,4018,6,3982.285714,0.051836735
22 Sep 2015 13:00,RL1,4200,4144,7,4086.142857,0.027108844
22 Sep 2015 14:00,RL1,4200,3534,1,4006.142857,0.046156463
22 Sep 2015 15:00,RL1,4200,4200,2,4047.571429,0.036292517
22 Sep 2015 16:00,RL1,4200,3456,3,3950.285714,0.059455782
22 Sep 2015 17:00,RL1,4200,4057,4,3935.714286,0.06292517
22 Sep 2015 18:00,RL1,4200,4186,5,3942.142857,0.061394558
22 Sep 2015 19:00,RL1,4200,4151,6,3961.142857,0.056870748
22 Sep 2015 20:00,RL1,4200,4200,7,3969.142857,0.054965986
22 Sep 2015 21:00,RL1,4200,4200,1,4064.285714,0.032312925
22 Sep 2015 22:00,RL1,4200,4015,2,4037.857143,0.038605442
22 Sep 2015 23:00,RL1,4200,4114,3,4131.857143,0.01622449
23 Sep 2015 00:00,RL1,4200,4093,4,4137,0.015
23 Sep 2015 01:00,RL1,4200,3878,5,4093,0.02547619
23 Sep 2015 02:00,RL1,4200,4200,6,4100,0.023809524
23 Sep 2015 03:00,RL1,4200,3773,7,4039,0.038333333
23 Sep 2015 04:00,RL1,4200,4165,1,4034,0.03952381
23 Sep 2015 05:00,RL1,4200,3484,2,3958.142857,0.057585034
23 Sep 2015 06:00,RL1,4200,4095,3,3955.428571,0.058231293
23 Sep 2015 07:00,RL1,4200,4039,4,3947.714286,0.060068027
23 Sep 2015 08:00,RL1,4200,4061,5,3973.857143,0.053843537
23 Sep 2015 09:00,RL1,4200,3970,6,3941,0.061666667
23 Sep 2015 10:00,RL1,4200,4200,7,4002,0.047142857
23 Sep 2015 11:00,RL1,4200,3668,1,3931,0.064047619
23 Sep 2015 12:00,RL1,4200,4200,2,4033.285714,0.039693878
23 Sep 2015 13:00,RL1,4200,4200,3,4048.285714,0.036122449
23 Sep 2015 14:00,RL1,4200,4099,4,4056.857143,0.034081633
23 Sep 2015 15:00,RL1,4200,4200,5,4076.714286,0.029353741
23 Sep 2015 16:00,RL1,4200,4169,6,4105.142857,0.022585034
23 Sep 2015 17:00,RL1,4200,4111,7,4092.428571,0.025612245
23 Sep 2015 18:00,RL1,4200,4021,1,4142.857143,0.013605442
23 Sep 2015 19:00,RL1,4200,4122,2,4131.714286,0.016258503
23 Sep 2015 20:00,RL1,4200,4138,3,4122.857143,0.018367347
23 Sep 2015 21:00,RL1,4200,4177,4,4134,0.015714286
23 Sep 2015 22:00,RL1,4200,4187,5,4132.142857,0.016156463
23 Sep 2015 23:00,RL1,4200,3954,6,4101.428571,0.023469388
24 Sep 2015 00:00,RL1,4200,4200,7,4114.142857,0.020442177
24 Sep 2015 01:00,RL1,4200,4117,1,4127.857143,0.017176871
24 Sep 2015 02:00,RL1,4200,3259,2,4004.571429,0.046530612
24 Sep 2015 03:00,RL1,4200,4161,3,4007.857143,0.045748299
24 Sep 2015 04:00,RL1,4200,4186,4,4009.142857,0.045442177
24 Sep 2015 05:00,RL1,4200,4155,5,4004.571429,0.046530612
24 Sep 2015 06:00,RL1,4200,4200,6,4039.714286,0.038163265
24 Sep 2015 07:00,RL1,4200,4200,7,4039.714286,0.038163265
24 Sep 2015 08:00,RL1,4200,3853,1,4002,0.047142857
24 Sep 2015 09:00,RL1,4200,3663,2,4059.714286,0.033401361
24 Sep 2015 10:00,RL1,4200,3900,3,4022.428571,0.042278912
24 Sep 2015 11:00,RL1,4200,4012,4,3997.571429,0.048197279
24 Sep 2015 12:00,RL1,4200,3550,5,3911.142857,0.06877551
24 Sep 2015 13:00,RL1,4200,4200,6,3911.142857,0.06877551
24 Sep 2015 14:00,RL1,4200,3779,7,3851,0.083095238
24 Sep 2015 15:00,RL1,4200,4200,1,3900.571429,0.071292517
24 Sep 2015 16:00,RL1,4200,4004,2,3949.285714,0.059693878
24 Sep 2015 17:00,RL1,4200,3298,3,3863.285714,0.080170068
24 Sep 2015 18:00,RL1,4200,3808,4,3834.142857,0.087108844
24 Sep 2015 19:00,RL1,4200,4045,5,3904.857143,0.070272109
24 Sep 2015 20:00,RL1,4200,3886,6,3860,0.080952381
24 Sep 2015 21:00,RL1,4200,4122,7,3909,0.069285714
24 Sep 2015 22:00,RL1,4200,3981,1,3877.714286,0.076734694
24 Sep 2015 23:00,RL1,4200,4200,2,3905.714286,0.070068027
25 Sep 2015 00:00,RL1,4200,4032,3,4010.571429,0.045102041
25 Sep 2015 01:00,RL1,4200,3944,4,4030,0.04047619
25 Sep 2015 02:00,RL1,4200,3909,5,4010.571429,0.045102041
25 Sep 2015 03:00,RL1,4200,3698,6,3983.714286,0.051496599
25 Sep 2015 04:00,RL1,4200,3734,7,3928.285714,0.064693878
25 Sep 2015 05:00,RL1,4200,3994,1,3930.142857,0.064251701
25 Sep 2015 06:00,RL1,4200,4062,2,3910.428571,0.068945578
25 Sep 2015 07:00,RL1,4200,4200,3,3934.428571,0.063231293
25 Sep 2015 08:00,RL1,4200,4193,4,3970,0.054761905
25 Sep 2015 09:00,RL1,4200,4039,5,3988.571429,0.050340136
25 Sep 2015 10:00,RL1,4200,4200,6,4060.285714,0.033265306
25 Sep 2015 11:00,RL1,4200,4126,7,4116.285714,0.019931973
25 Sep 2015 12:00,RL1,4200,4079,1,4128.428571,0.017040816
25 Sep 2015 13:00,RL1,4200,4161,2,4142.571429,0.013673469
25 Sep 2015 14:00,RL1,4200,4200,3,4142.571429,0.013673469
25 Sep 2015 15:00,RL1,4200,4200,4,4143.571429,0.013435374
25 Sep 2015 16:00,RL1,4200,4200,5,4166.571429,0.007959184
25 Sep 2015 17:00,RL1,4200,4044,6,4144.285714,0.013265306
25 Sep 2015 18:00,RL1,4200,4044,7,4132.571429,0.016054422
25 Sep 2015 19:00,RL1,4200,3971,1,4117.142857,0.019727891
25 Sep 2015 20:00,RL1,4200,4181,2,4120,0.019047619
25 Sep 2015 21:00,RL1,4200,4083,3,4103.285714,0.023027211
25 Sep 2015 22:00,RL1,4200,3699,4,4031.714286,0.040068027
25 Sep 2015 23:00,RL1,4200,3420,5,3920.285714,0.066598639
26 Sep 2015 00:00,RL1,4200,4200,6,3942.571429,0.061292517
26 Sep 2015 01:00,RL1,4200,3487,7,3863,0.080238095
26 Sep 2015 02:00,RL1,4200,4200,1,3895.714286,0.07244898
26 Sep 2015 03:00,RL1,4200,4057,2,3878,0.076666667
26 Sep 2015 04:00,RL1,4200,3739,3,3828.857143,0.088367347
26 Sep 2015 05:00,RL1,4200,4085,4,3884,0.075238095
26 Sep 2015 06:00,RL1,4200,4036,5,3972,0.054285714
26 Sep 2015 07:00,RL1,4200,4132,6,3962.285714,0.056598639
26 Sep 2015 08:00,RL1,4200,4162,7,4058.714286,0.033639456
26 Sep 2015 09:00,RL1,4200,3967,1,4025.428571,0.041564626
26 Sep 2015 10:00,RL1,4200,3970,2,4013,0.04452381
26 Sep 2015 11:00,RL1,4200,4107,3,4065.571429,0.032006803
26 Sep 2015 12:00,RL1,4200,4020,4,4056.285714,0.034217687
26 Sep 2015 13:00,RL1,4200,3992,5,4050,0.035714286
26 Sep 2015 14:00,RL1,4200,3862,6,4011.428571,0.044897959
26 Sep 2015 15:00,RL1,4200,3988,7,3986.571429,0.050816327
26 Sep 2015 16:00,RL1,4200,4026,1,3995,0.048809524
26 Sep 2015 17:00,RL1,4200,3883,2,3982.571429,0.051768707
26 Sep 2015 18:00,RL1,4200,3724,3,3927.857143,0.064795918
26 Sep 2015 19:00,RL1,4200,4161,4,3948,0.06
26 Sep 2015 20:00,RL1,4200,4200,5,3977.714286,0.05292517
26 Sep 2015 21:00,RL1,4200,4200,6,4026,0.041428571
26 Sep 2015 22:00,RL1,4200,4200,7,4056.285714,0.034217687
26 Sep 2015 23:00,RL1,4200,4200,1,4081.142857,0.02829932
27 Sep 2015 00:00,RL1,4200,4200,2,4126.428571,0.017517007
27 Sep 2015 01:00,RL1,4200,4200,3,4194.428571,0.001326531
27 Sep 2015 02:00,RL1,4200,4020,4,4174.285714,0.006122449
27 Sep 2015 03:00,RL1,4200,4112,5,4161.714286,0.009115646
27 Sep 2015 04:00,RL1,4200,4200,6,4161.714286,0.009115646
27 Sep 2015 05:00,RL1,4200,3948,7,4125.714286,0.017687075
27 Sep 2015 06:00,RL1,4200,4200,1,4125.714286,0.017687075
27 Sep 2015 07:00,RL1,4200,3896,2,4082.285714,0.028027211
27 Sep 2015 08:00,RL1,4200,3954,3,4047.142857,0.036394558
27 Sep 2015 09:00,RL1,4200,4200,4,4072.857143,0.030272109
27 Sep 2015 10:00,RL1,4200,3085,5,3926.142857,0.065204082
27 Sep 2015 11:00,RL1,4200,4200,6,3926.142857,0.065204082
27 Sep 2015 12:00,RL1,4200,3904,7,3919.857143,0.06670068
27 Sep 2015 13:00,RL1,4200,3683,1,3846,0.084285714
27 Sep 2015 14:00,RL1,4200,4174,2,3885.714286,0.074829932
27 Sep 2015 15:00,RL1,4200,4200,3,3920.857143,0.066462585
27 Sep 2015 16:00,RL1,4200,4200,4,3920.857143,0.066462585
27 Sep 2015 17:00,RL1,4200,4090,5,4064.428571,0.032278912
27 Sep 2015 18:00,RL1,4200,4112,6,4051.857143,0.035272109
27 Sep 2015 19:00,RL1,4200,4200,7,4094.142857,0.025204082
27 Sep 2015 20:00,RL1,4200,4144,1,4160,0.00952381
27 Sep 2015 21:00,RL1,4200,3409,2,4050.714286,0.035544218
27 Sep 2015 22:00,RL1,4200,4200,3,4050.714286,0.035544218
27 Sep 2015 23:00,RL1,4200,4098,4,4036.142857,0.039013605
28 Sep 2015 00:00,RL1,4200,4200,5,4051.857143,0.035272109
28 Sep 2015 01:00,RL1,4200,3983,6,4033.428571,0.039659864
28 Sep 2015 02:00,RL1,4200,3720,7,3964.857143,0.055986395
28 Sep 2015 03:00,RL1,4200,4200,1,3972.857143,0.054081633
28 Sep 2015 04:00,RL1,4200,4200,2,4085.857143,0.027176871
28 Sep 2015 05:00,RL1,4200,3954,3,4050.714286,0.035544218
28 Sep 2015 06:00,RL1,4200,3987,4,4034.857143,0.039319728
28 Sep 2015 07:00,RL1,4200,3161,5,3886.428571,0.074659864
28 Sep 2015 08:00,RL1,4200,3974,6,3885.142857,0.074965986
28 Sep 2015 09:00,RL1,4200,4177,7,3950.428571,0.059421769
28 Sep 2015 10:00,RL1,4200,4011,1,3923.428571,0.06585034
28 Sep 2015 11:00,RL1,4200,3711,2,3853.571429,0.082482993
28 Sep 2015 12:00,RL1,4200,3972,3,3856.142857,0.081870748
28 Sep 2015 13:00,RL1,4200,4157,4,3880.428571,0.076088435
28 Sep 2015 14:00,RL1,4200,3782,5,3969.142857,0.054965986
28 Sep 2015 15:00,RL1,4200,3923,6,3961.857143,0.05670068
28 Sep 2015 16:00,RL1,4200,4052,7,3944,0.060952381
28 Sep 2015 17:00,RL1,4200,3253,1,3835.714286,0.086734694
28 Sep 2015 18:00,RL1,4200,4200,2,3905.571429,0.070102041
28 Sep 2015 19:00,RL1,4200,4200,3,3938.142857,0.062346939
28 Sep 2015 20:00,RL1,4200,4075,4,3926.428571,0.065136054
28 Sep 2015 21:00,RL1,4200,4150,5,3979,0.052619048
28 Sep 2015 22:00,RL1,4200,3648,6,3939.714286,0.061972789
28 Sep 2015 23:00,RL1,4200,4200,7,3960.857143,0.056938776
29 Sep 2015 00:00,RL1,4200,4200,1,4096.142857,0.024727891
29 Sep 2015 01:00,RL1,4200,3518,2,3998.714286,0.04792517
29 Sep 2015 02:00,RL1,4200,3995,3,3969.428571,0.054897959
29 Sep 2015 03:00,RL1,4200,3290,4,3857.285714,0.081598639
29 Sep 2015 04:00,RL1,4200,4146,5,3856.714286,0.081734694
29 Sep 2015 05:00,RL1,4200,4200,6,3935.571429,0.062959184
29 Sep 2015 06:00,RL1,4200,4120,7,3924.142857,0.065680272
29 Sep 2015 07:00,RL1,4200,4140,1,3915.571429,0.067721088
29 Sep 2015 08:00,RL1,4200,3723,2,3944.857143,0.060748299
29 Sep 2015 09:00,RL1,4200,3648,3,3895.285714,0.07255102
29 Sep 2015 10:00,RL1,4200,3555,4,3933.142857,0.063537415
29 Sep 2015 11:00,RL1,4200,3660,5,3863.714286,0.080068027
29 Sep 2015 12:00,RL1,4200,4200,6,3863.714286,0.080068027
29 Sep 2015 13:00,RL1,4200,3729,7,3807.857143,0.093367347
29 Sep 2015 14:00,RL1,4200,4168,1,3811.857143,0.092414966
29 Sep 2015 15:00,RL1,4200,4023,2,3854.714286,0.082210884
29 Sep 2015 16:00,RL1,4200,4059,3,3913.428571,0.068231293
29 Sep 2015 17:00,RL1,4200,3943,4,3968.857143,0.055034014
29 Sep 2015 18:00,RL1,4200,4200,5,4046,0.036666667
29 Sep 2015 19:00,RL1,4200,3946,6,4009.714286,0.045306122
29 Sep 2015 20:00,RL1,4200,4096,7,4062.142857,0.032823129
29 Sep 2015 21:00,RL1,4200,4200,1,4066.714286,0.031734694
29 Sep 2015 22:00,RL1,4200,4200,2,4092,0.025714286
29 Sep 2015 23:00,RL1,4200,3892,3,4068.142857,0.031394558
30 Sep 2015 00:00,RL1,4200,3446,4,3997.142857,0.04829932
30 Sep 2015 01:00,RL1,4200,3945,5,3960.714286,0.056972789
30 Sep 2015 02:00,RL1,4200,3616,6,3913.571429,0.068197279
30 Sep 2015 03:00,RL1,4200,3407,7,3815.142857,0.091632653
30 Sep 2015 04:00,RL1,4200,3663,1,3738.428571,0.109897959
30 Sep 2015 05:00,RL1,4200,3589,2,3651.142857,0.130680272
30 Sep 2015 06:00,RL1,4200,3514,3,3597.142857,0.143537415
30 Sep 2015 07:00,RL1,4200,4131,4,3695,0.120238095
30 Sep 2015 08:00,RL1,4200,4200,5,3731.428571,0.111564626
30 Sep 2015 09:00,RL1,4200,3979,6,3783.285714,0.099217687
30 Sep 2015 10:00,RL1,4200,4134,7,3887.142857,0.074489796
30 Sep 2015 11:00,RL1,4200,3659,1,3886.571429,0.07462585
30 Sep 2015 12:00,RL1,4200,4131,2,3964,0.056190476
30 Sep 2015 13:00,RL1,4200,3565,3,3971.285714,0.054455782
30 Sep 2015 14:00,RL1,4200,4200,4,3981.142857,0.052108844
30 Sep 2015 15:00,RL1,4200,3934,5,3943.142857,0.061156463
30 Sep 2015 16:00,RL1,4200,4080,6,3957.571429,0.057721088
30 Sep 2015 17:00,RL1,4200,4144,7,3959,0.057380952
30 Sep 2015 18:00,RL1,4200,4086,1,4020,0.042857143
30 Sep 2015 19:00,RL1,4200,4200,2,4029.857143,0.040510204
30 Sep 2015 20:00,RL1,4200,4200,3,4120.571429,0.018911565
30 Sep 2015 21:00,RL1,4200,4082,4,4103.714286,0.02292517
30 Sep 2015 22:00,RL1,4200,4200,5,4141.714286,0.013877551
30 Sep 2015 23:00,RL1,4200,4200,6,4158.857143,0.009795918
2015-09-01 6:00,RL2,3350,3228,7,3332.571429,0.005202559
2015-09-01 7:00,RL2,3350,3337,1,3330.714286,0.00575693
2015-09-01 8:00,RL2,3350,3350,2,3330.714286,0.00575693
2015-09-01 9:00,RL2,3350,3350,3,3330.714286,0.00575693
2015-09-01 10:00,RL2,3350,3350,4,3330.714286,0.00575693
2015-09-01 11:00,RL2,3350,3350,5,3330.714286,0.00575693
2015-09-01 12:00,RL2,3350,3350,6,3330.714286,0.00575693
2015-09-01 13:00,RL2,3350,3350,7,3348.142857,0.000554371
2015-09-01 14:00,RL2,3350,3350,1,3350,0
2015-09-01 15:00,RL2,3350,3343,2,3349,0.000298507
2015-09-01 16:00,RL2,3350,3219,3,3330.285714,0.005884861
2015-09-01 17:00,RL2,3350,3350,4,3330.285714,0.005884861
2015-09-01 18:00,RL2,3350,3350,5,3330.285714,0.005884861
2015-09-01 19:00,RL2,3350,3350,6,3330.285714,0.005884861
2015-09-01 20:00,RL2,3350,3350,7,3330.285714,0.005884861
2015-09-01 21:00,RL2,3350,3350,1,3330.285714,0.005884861
2015-09-01 22:00,RL2,3350,3350,2,3331.285714,0.005586354
2015-09-01 23:00,RL2,3350,3104,3,3314.857143,0.010490405
2015-09-02 0:00,RL2,3350,3031,4,3269.285714,0.024093817
2015-09-02 1:00,RL2,3350,3350,5,3269.285714,0.024093817
2015-09-02 2:00,RL2,3350,3248,6,3254.714286,0.028443497
2015-09-02 3:00,RL2,3350,3350,7,3254.714286,0.028443497
2015-09-02 4:00,RL2,3350,3350,1,3254.714286,0.028443497
2015-09-02 5:00,RL2,3350,3103,2,3219.428571,0.038976546
2015-09-02 6:00,RL2,3350,3350,3,3254.571429,0.028486141
2015-09-02 7:00,RL2,3350,3350,4,3300.142857,0.014882729
2015-09-02 8:00,RL2,3350,3350,5,3300.142857,0.014882729
2015-09-02 9:00,RL2,3350,2874,6,3246.714286,0.030831557
2015-09-02 10:00,RL2,3350,2967,7,3192,0.047164179
2015-09-02 11:00,RL2,3350,3191,1,3169.285714,0.053944563
2015-09-02 12:00,RL2,3350,3206,2,3184,0.049552239
2015-09-02 13:00,RL2,3350,3350,3,3184,0.049552239
2015-09-02 14:00,RL2,3350,3350,4,3184,0.049552239
2015-09-02 15:00,RL2,3350,3302,5,3177.142857,0.051599147
2015-09-02 16:00,RL2,3350,3243,6,3229.857143,0.035863539
2015-09-02 17:00,RL2,3350,3350,7,3284.571429,0.019530917
2015-09-02 18:00,RL2,3350,3350,1,3307.285714,0.012750533
2015-09-02 19:00,RL2,3350,3350,2,3327.857143,0.006609808
2015-09-02 20:00,RL2,3350,2849,3,3256.285714,0.027974414
2015-09-02 21:00,RL2,3350,3078,4,3217.428571,0.039573561
2015-09-02 22:00,RL2,3350,3105,5,3189.285714,0.047974414
2015-09-02 23:00,RL2,3350,3240,6,3188.857143,0.048102345
2015-09-03 0:00,RL2,3350,3216,7,3169.714286,0.053816631
2015-09-03 1:00,RL2,3350,3084,1,3131.714286,0.065159915
2015-09-03 2:00,RL2,3350,3350,2,3131.714286,0.065159915
2015-09-03 3:00,RL2,3350,2676,3,3107,0.072537313
2015-09-03 4:00,RL2,3350,3350,4,3145.857143,0.060938166
2015-09-03 5:00,RL2,3350,3350,5,3180.857143,0.050490405
2015-09-03 6:00,RL2,3350,3350,6,3196.571429,0.045799574
2015-09-03 7:00,RL2,3350,3350,7,3215.714286,0.040085288
